# qx qy Re_RPA_total Im_RPA_total Re_chi0_total Im_chi0_total Re_xx Re_xz Re_zx Re_zz Re_xz_plus_zx Im_xx Im_xz Im_zx Im_zz Im_xz_plus_zx
-1.865320638069e+00 -1.178097245096e+00 7.383824906896e+00 -1.030963726321e-17 9.499664690276e-01 -9.901290070419e-20 8.212306765718e-01 3.530906168818e-01 3.530906168818e-01 5.856412996561e+00 7.061812337636e-01 -4.203148221977e-20 -6.241332507764e-19 -6.435384213623e-19 -8.999934108855e-18 -1.267671672139e-18
-1.865320638069e+00 -1.079922474671e+00 6.922745432971e+00 3.294478343497e-18 9.383571557774e-01 2.943709663316e-20 7.812758369968e-01 3.107648404424e-01 3.107648404424e-01 5.519939915089e+00 6.215296808848e-01 -4.614027235854e-21 1.331226297080e-19 1.363828513978e-19 3.029586889627e-18 2.695054811059e-19
-1.865320638069e+00 -9.817477042468e-01 6.574789099096e+00 -9.185167586940e-18 9.296562891281e-01 -1.038656647694e-19 7.671022821989e-01 2.463204985991e-01 2.463204985991e-01 5.315045819699e+00 4.926409971982e-01 -2.700807857521e-20 -4.031466508126e-19 -4.158158676536e-19 -8.339196989899e-18 -8.189625184662e-19
-1.865320638069e+00 -8.835729338221e-01 5.931130666927e+00 1.759953706890e-18 9.178011324438e-01 2.849519711622e-20 7.537106591839e-01 1.900021024048e-01 1.900021024048e-01 4.797415802933e+00 3.800042048095e-01 2.368989777776e-20 8.387463970304e-20 8.767200623920e-20 1.564717163170e-18 1.715466459422e-19
-1.865320638069e+00 -7.853981633974e-01 5.663596248928e+00 2.236673317858e-18 9.094116911006e-01 3.133260200946e-20 7.315753542271e-01 1.681584906318e-01 1.681584906318e-01 4.595703913437e+00 3.363169812637e-01 -5.935060427866e-21 8.721639071914e-20 8.371966262865e-20 2.071672324938e-18 1.709360533478e-19
-1.865320638069e+00 -6.872233929728e-01 5.615047312695e+00 6.390700913710e-19 9.154151957761e-01 2.501828512864e-21 7.797866140208e-01 1.435102176077e-01 1.435102176077e-01 4.548240263459e+00 2.870204352154e-01 -4.227182067629e-20 3.107963135015e-20 1.417303045229e-20 6.360892502449e-19 4.525266180244e-20
-1.865320638069e+00 -5.890486225481e-01 5.313137408957e+00 9.770749123152e-19 8.893181209921e-01 1.544414964540e-20 6.823393813834e-01 8.405074661275e-02 8.405074661275e-02 4.462696534348e+00 1.681014932255e-01 8.292313064767e-22 1.788733800819e-20 2.228143981944e-20 9.360769031811e-19 4.016877782763e-20
-1.865320638069e+00 -4.908738521234e-01 4.120813459981e+00 2.788710306271e-19 8.646758078103e-01 6.767982255091e-21 6.794563473612e-01 5.879886573411e-02 5.879886573411e-02 3.323759381151e+00 1.175977314682e-01 -1.679204927883e-20 3.450780689286e-20 3.400544920758e-20 2.271498238055e-19 6.851325610044e-20
-1.865320638069e+00 -3.926990816987e-01 4.384572589994e+00 7.541285479214e-19 8.733072089855e-01 1.771470491629e-20 6.968932714730e-01 5.213524261042e-02 5.213524261042e-02 3.583408833300e+00 1.042704852208e-01 3.347994635659e-21 6.861205734166e-21 1.475193506345e-20 7.291674124881e-19 2.161314079762e-20
-1.865320638069e+00 -2.945243112740e-01 3.981231284619e+00 -2.378194721319e-18 8.600290552228e-01 -5.962670921655e-20 6.828350048062e-01 4.010856782210e-02 4.010856782210e-02 3.218179144169e+00 8.021713564420e-02 3.164101216544e-20 -3.899620049889e-20 -3.717768648182e-20 -2.333661846504e-18 -7.617388698071e-20
-1.865320638069e+00 -1.963495408494e-01 4.812197417803e+00 4.051430308680e-19 8.725395945089e-01 7.164891548479e-21 6.577785177019e-01 3.699317608230e-02 3.699317608230e-02 4.080432547937e+00 7.398635216460e-02 -3.210903978698e-21 1.003969689886e-20 6.165282913257e-21 3.921489550346e-19 1.620497981212e-20
-1.865320638069e+00 -9.817477042468e-02 4.276749858394e+00 -1.813856056383e-19 8.657945419323e-01 -3.732827249991e-21 6.810144708734e-01 2.916436430392e-02 2.916436430392e-02 3.537406658913e+00 5.832872860783e-02 3.167156867538e-21 -8.402884177148e-21 3.135043386376e-21 -1.792849217151e-19 -5.267840790773e-21
-1.865320638069e+00 0.000000000000e+00 4.484286589337e+00 -2.899188186484e-19 8.619911440060e-01 -2.601684318539e-21 6.644404389740e-01 -2.353450496464e-02 -2.353450496464e-02 3.866915160292e+00 -4.706900992928e-02 1.824162171366e-20 -2.831268859689e-21 -2.607447050328e-21 -3.027217244520e-19 -5.438715910017e-21
-1.865320638069e+00 9.817477042468e-02 4.276749858394e+00 3.895002331796e-19 8.657945419323e-01 7.563318509275e-21 6.810144708734e-01 2.916436430392e-02 2.916436430392e-02 3.537406658913e+00 5.832872860783e-02 -7.943626710632e-21 -1.826716286173e-21 8.230666919419e-21 3.910399092570e-19 6.403950633246e-21
-1.865320638069e+00 1.963495408494e-01 4.812197417803e+00 -5.303579698561e-19 8.725395945089e-01 -1.138784966567e-20 6.577785177019e-01 3.699317608230e-02 3.699317608230e-02 4.080432547937e+00 7.398635216460e-02 -3.945440132464e-21 -1.546042807574e-20 -1.330195182478e-20 -4.976501498231e-19 -2.876237990052e-20
-1.865320638069e+00 2.945243112740e-01 3.981231284619e+00 1.509070162389e-20 8.600290552228e-01 4.101919818492e-21 6.828350048062e-01 4.010856782210e-02 4.010856782210e-02 3.218179144169e+00 8.021713564420e-02 1.755449720447e-20 5.646386338802e-21 2.757060115695e-21 -1.086724203508e-20 8.403446454497e-21
-1.865320638069e+00 3.926990816987e-01 4.384572589994e+00 -4.782086739026e-19 8.733072089855e-01 -1.081332840258e-20 6.968932714730e-01 5.213524261042e-02 5.213524261042e-02 3.583408833300e+00 1.042704852208e-01 -4.298068659571e-21 -2.035245521265e-21 6.556189759566e-21 -4.784315494814e-19 4.520944238301e-21
-1.865320638069e+00 4.908738521234e-01 4.120813459981e+00 1.256647413808e-19 8.646758078103e-01 5.067429071420e-21 6.794563473612e-01 5.879886573411e-02 5.879886573411e-02 3.323759381151e+00 1.175977314682e-01 1.402631716389e-20 -3.427789277711e-21 -9.190504740519e-21 1.242567182351e-19 -1.261829401823e-20
-1.865320638069e+00 5.890486225481e-01 5.313137408957e+00 1.035390921208e-18 8.893181209921e-01 1.679026711948e-20 6.823393813834e-01 8.405074661275e-02 8.405074661275e-02 4.462696534348e+00 1.681014932255e-01 -4.398193729273e-21 3.410786805800e-20 4.474639158551e-20 9.609348552936e-19 7.885425964351e-20
-1.865320638069e+00 6.872233929728e-01 5.615047312695e+00 4.422430202678e-19 9.154151957761e-01 7.800609485153e-21 7.797866140208e-01 1.435102176077e-01 1.435102176077e-01 4.548240263459e+00 2.870204352154e-01 8.692603663591e-21 2.063206714476e-20 3.080540454700e-21 4.098378090047e-19 2.371260759946e-20
-1.865320638069e+00 7.853981633974e-01 5.663596248928e+00 -2.439667295227e-18 9.094116911006e-01 -2.999762302416e-20 7.315753542271e-01 1.681584906318e-01 1.681584906318e-01 4.595703913437e+00 3.363169812637e-01 2.116412573247e-20 -6.876851101037e-20 -7.403788986577e-20 -2.318025020083e-18 -1.428064008761e-19
-1.865320638069e+00 8.835729338221e-01 5.931130666927e+00 -8.569987705173e-19 9.178011324438e-01 -1.300337911806e-20 7.537106591839e-01 1.900021024048e-01 1.900021024048e-01 4.797415802933e+00 3.800042048095e-01 -5.793256347339e-21 -3.913187569017e-20 -4.803581598233e-20 -7.640378224975e-19 -8.716769167251e-20
-1.865320638069e+00 9.817477042468e-01 6.574789099096e+00 -5.463257310873e-18 9.296562891281e-01 -6.136092919137e-20 7.671022821989e-01 2.463204985991e-01 2.463204985991e-01 5.315045819699e+00 4.926409971982e-01 -1.161059842241e-20 -2.480615527001e-19 -2.504230111500e-19 -4.953162148601e-18 -4.984845638500e-19
-1.865320638069e+00 1.079922474671e+00 6.922745432971e+00 -1.071704549756e-17 9.383571557774e-01 -1.091963825167e-19 7.812758369968e-01 3.107648404424e-01 3.107648404424e-01 5.519939915089e+00 6.215296808848e-01 -2.101184771650e-20 -5.677877850515e-19 -5.791719921839e-19 -9.549073872612e-18 -1.146959777235e-18
-1.865320638069e+00 1.178097245096e+00 7.383824906896e+00 1.459633594575e-17 9.499664690276e-01 1.345741180111e-19 8.212306765718e-01 3.530906168818e-01 3.530906168818e-01 5.856412996561e+00 7.061812337636e-01 5.360784476974e-20 8.052812168479e-19 8.025881307316e-19 1.293485875340e-17 1.607869347580e-18
-1.865320638069e+00 1.276272015521e+00 7.012248502512e+00 -2.947395150816e-18 9.554432642821e-01 -3.191053751303e-20 8.547699406779e-01 4.067465381898e-01 4.067465381898e-01 5.343985485455e+00 8.134930763796e-01 -1.350744982959e-20 -2.124078735797e-19 -2.236352709449e-19 -2.497844556462e-18 -4.360431445245e-19
-1.865320638069e+00 1.374446785946e+00 6.667430266790e+00 -5.924590526992e-18 9.622546415563e-01 -7.522045756049e-20 9.039269260466e-01 4.531164674344e-01 4.531164674344e-01 4.857270405875e+00 9.062329348687e-01 -6.768130938764e-20 -4.647968136276e-19 -4.661564134557e-19 -4.925955990521e-18 -9.309532270833e-19
-1.865320638069e+00 1.472621556370e+00 6.657481613702e+00 4.983738552680e-18 9.822014994161e-01 6.218994210692e-20 1.018477824903e+00 5.841482220413e-01 5.841482220413e-01 4.470707344717e+00 1.168296444083e+00 4.920281199494e-20 4.572781761083e-19 4.621239636792e-19 4.015133600897e-18 9.194021397875e-19
-1.865320638069e+00 1.570796326795e+00 6.127549409401e+00 -6.314254653897e-19 9.756783964037e-01 -1.243063521538e-20 1.020530807880e+00 5.333194616010e-01 5.333194616010e-01 4.040379678319e+00 1.066638923202e+00 -2.844717498080e-20 -6.952229055236e-20 -7.383421740166e-20 -4.596217824549e-19 -1.433565079540e-19
-1.865320638069e+00 1.668971097220e+00 6.026884037722e+00 1.829608183636e-18 9.717260970979e-01 2.969979041955e-20 1.005947189291e+00 5.043879908225e-01 5.043879908225e-01 4.012160866786e+00 1.008775981645e+00 2.963082934990e-20 1.663951807687e-19 1.731920568593e-19 1.460390116658e-18 3.395872376280e-19
-1.865320638069e+00 1.767145867644e+00 7.092490624656e+00 -3.355764430279e-18 9.826098046692e-01 -4.080468404045e-20 9.971748888770e-01 5.822064713770e-01 5.822064713770e-01 4.930902793026e+00 1.164412942754e+00 -5.913115877725e-20 -3.192697833488e-19 -3.174713369171e-19 -2.659892151236e-18 -6.367411202659e-19
-1.865320638069e+00 1.865320638069e+00 5.171115052892e+00 7.887016677709e-20 9.529892870546e-01 1.500263674910e-21 9.794601686428e-01 4.034518494837e-01 4.034518494837e-01 3.384751185281e+00 8.069036989674e-01 -9.087423566646e-21 2.230924088480e-20 2.370886957016e-20 4.193947988878e-20 4.601811045495e-20
-1.865320638069e+00 1.963495408494e+00 5.909821468382e+00 -2.724859442004e-18 9.679969422514e-01 -4.699473891092e-20 9.969971972131e-01 4.732981384548e-01 4.732981384548e-01 3.966227994260e+00 9.465962769096e-01 -4.429344161456e-20 -2.669140784799e-19 -2.641258022728e-19 -2.149526119636e-18 -5.310398807527e-19
-1.865320638069e+00 2.061670178918e+00 3.659217700052e+00 -2.151521073096e-19 9.094809638204e-01 -1.211672762923e-20 9.975190341015e-01 2.634407299497e-01 2.634407299497e-01 2.134817206051e+00 5.268814598995e-01 -1.756609067893e-20 -3.952564572412e-20 -4.081235795777e-20 -1.172480129487e-19 -8.033800368189e-20
-1.865320638069e+00 2.159844949343e+00 2.924858625793e+00 -3.651550018929e-19 8.674329355107e-01 -2.727785993536e-20 9.701011960077e-01 2.102606021158e-01 2.102606021158e-01 1.534236225554e+00 4.205212042315e-01 -2.637337805866e-20 -2.892200936683e-20 -3.410760273203e-20 -2.757520117354e-19 -6.302961209886e-20
-1.865320638069e+00 2.258019719768e+00 2.654503524284e+00 -1.669001043634e-19 8.472324717637e-01 -1.480770454305e-20 9.927446566487e-01 1.901312073630e-01 1.901312073630e-01 1.281496452910e+00 3.802624147261e-01 1.093319677079e-20 -2.346599647385e-20 -2.237629647296e-20 -1.319910081873e-19 -4.584229294681e-20
-1.865320638069e+00 2.356194490192e+00 2.553655354400e+00 -4.909100795500e-20 8.387419341363e-01 -5.251891584954e-21 1.028042022877e+00 1.896604022321e-01 1.896604022321e-01 1.146292527059e+00 3.793208044642e-01 -3.738210350420e-21 -1.650064634495e-20 -1.766260206872e-20 -1.118954919090e-20 -3.416324841367e-20
-1.865320638069e+00 2.454369260617e+00 2.434624332766e+00 1.971155420156e-20 8.259140416415e-01 2.441834997311e-21 1.012482050634e+00 1.914917893734e-01 1.914917893734e-01 1.039158703385e+00 3.829835787469e-01 5.639235637754e-20 -3.128550143923e-21 -2.845036374932e-21 -3.070721565712e-20 -5.973586518856e-21
-1.865320638069e+00 2.552544031042e+00 2.394282774720e+00 3.548315089552e-20 8.212273303951e-01 4.185457007668e-21 1.019768035460e+00 1.884732018782e-01 1.884732018782e-01 9.975683355037e-01 3.769464037564e-01 1.412928005407e-20 5.414023589566e-21 -4.213655440551e-21 2.015350269243e-20 1.200368149015e-21
-1.865320638069e+00 2.650718801466e+00 2.270581533898e+00 5.996992156313e-21 8.060665622266e-01 8.766948745971e-22 9.680943753418e-01 1.929982799736e-01 1.929982799736e-01 9.164905986090e-01 3.859965599472e-01 -1.112247980166e-20 1.265381470662e-21 -4.298360646793e-23 1.589707409378e-20 1.222397864194e-21
-1.865320638069e+00 2.748893571891e+00 2.239264440123e+00 -3.358793288205e-20 8.017917506450e-01 -4.488063470309e-21 9.659492114815e-01 2.012525260386e-01 2.012525260386e-01 8.708101765647e-01 4.025050520772e-01 1.146513707860e-20 -1.815785172104e-20 -1.786703640987e-20 -9.028181829735e-21 -3.602488813092e-20
-1.865320638069e+00 2.847068342316e+00 2.286102490954e+00 -2.011078625681e-20 8.069374083232e-01 -2.491930870724e-21 1.007230959983e+00 2.180396219298e-01 2.180396219298e-01 8.427922871110e-01 4.360792438597e-01 -8.351876113261e-21 -2.667411824294e-21 -3.358859106796e-21 -5.732639212463e-21 -6.026270931090e-21
-1.865320638069e+00 2.945243112740e+00 2.213865014212e+00 1.151823213621e-19 7.972339210224e-01 1.456826435666e-20 9.872241489459e-01 2.143192727496e-01 2.143192727496e-01 7.980023197669e-01 4.286385454992e-01 4.794541804228e-20 2.538779066095e-20 2.488516756224e-20 1.696394509668e-20 5.027295822318e-20
-1.865320638069e+00 3.043417883165e+00 2.397241519455e+00 2.090977180358e-20 8.177475498440e-01 4.778436101327e-21 1.102389825861e+00 2.478795407848e-01 2.478795407848e-01 7.990926120249e-01 4.957590815696e-01 -4.557328852018e-20 1.323501998015e-20 8.590591709228e-21 4.465744863439e-20 2.182561168937e-20
-1.767145867644e+00 -3.141592653590e+00 2.370760579560e+00 4.648659571840e-20 8.142715044450e-01 4.283741301446e-21 1.092662646865e+00 2.489228063763e-01 2.489228063763e-01 7.802523199425e-01 4.978456127527e-01 4.804844031755e-20 3.847558239972e-22 2.656889099042e-21 -4.603489522195e-21 3.041644923040e-21
-1.767145867644e+00 -3.043417883165e+00 2.273879986173e+00 3.747323001035e-21 8.041676697875e-01 -1.249588995355e-22 1.019574130596e+00 2.327056492478e-01 2.327056492478e-01 7.888945570816e-01 4.654112984956e-01 1.656152488696e-20 -1.595866700563e-21 8.513947158374e-22 -1.206972990120e-20 -7.444719847252e-22
-1.767145867644e+00 -2.945243112740e+00 2.194855815564e+00 -1.668594085159e-21 7.953305274365e-01 -6.338004871810e-22 9.597453152457e-01 2.134608763426e-01 2.134608763426e-01 8.081887476331e-01 4.269217526852e-01 1.125480858450e-20 -4.316380881291e-22 4.509876372504e-21 -1.700164095403e-20 4.078238284374e-21
-1.767145867644e+00 -2.847068342316e+00 2.174594086289e+00 5.801642127646e-20 7.932456278425e-01 7.802829857233e-21 9.364166727601e-01 2.018587798211e-01 2.018587798211e-01 8.344598538862e-01 4.037175596423e-01 2.060252025445e-20 6.711838797800e-21 4.931790640972e-21 2.577027158324e-20 1.164362943877e-20
-1.767145867644e+00 -2.748893571891e+00 2.202848368933e+00 8.566090825742e-20 7.972933921033e-01 1.108244871692e-20 9.358373280985e-01 1.969716251452e-01 1.969716251452e-01 8.730677905438e-01 3.939432502904e-01 4.188196232265e-20 1.361856270048e-20 1.503909477792e-20 1.512128845637e-20 2.865765747840e-20
-1.767145867644e+00 -2.650718801466e+00 2.285255521272e+00 -3.300193850526e-20 8.079848919680e-01 -4.044853216712e-21 9.612480287709e-01 1.964070381512e-01 1.964070381512e-01 9.311934161985e-01 3.928140763025e-01 -2.784667418410e-20 -4.317648368963e-21 -4.917786877785e-21 4.080170925586e-21 -9.235435246748e-21
-1.767145867644e+00 -2.552544031042e+00 2.422115439645e+00 1.610025415724e-19 8.244788176723e-01 1.872406923148e-20 1.007543894295e+00 1.928460695065e-01 1.928460695065e-01 1.028879406337e+00 3.856921390130e-01 9.014084355172e-20 1.067126932340e-20 1.105329315540e-20 4.913713554186e-20 2.172456247880e-20
-1.767145867644e+00 -2.454369260617e+00 2.548241086639e+00 -3.756826432530e-19 8.385367078713e-01 -4.011215511186e-20 1.045528451898e+00 2.031464999671e-01 2.031464999671e-01 1.096419634807e+00 4.062929999343e-01 -4.681428258119e-20 -5.193807686440e-20 -5.835496025799e-20 -2.185753235494e-19 -1.102930371224e-19
-1.767145867644e+00 -2.356194490192e+00 2.630708477623e+00 2.017574511155e-20 8.454154809602e-01 2.342551967763e-21 9.922743164531e-01 1.995336872923e-01 1.995336872923e-01 1.239366786585e+00 3.990673745845e-01 1.889721686761e-20 -2.391797127546e-21 -1.895675987729e-21 5.566001359213e-21 -4.287473115275e-21
-1.767145867644e+00 -2.258019719768e+00 2.847438044472e+00 -4.470026216941e-20 8.625024702137e-01 -3.774774455310e-21 9.764785884903e-01 2.107718591930e-01 2.107718591930e-01 1.449415737596e+00 4.215437183859e-01 -1.076053921182e-20 -1.694926405758e-22 -3.275420203755e-22 -3.344268829664e-20 -4.970346609514e-22
-1.767145867644e+00 -2.159844949343e+00 3.389116948077e+00 5.194488332123e-20 8.949114303115e-01 2.804653155499e-21 9.620594032247e-01 2.567879904424e-01 2.567879904424e-01 1.913481563968e+00 5.135759808848e-01 -2.134548703623e-21 1.322954831363e-20 7.402458518754e-21 3.344742519247e-20 2.063200683239e-20
-1.767145867644e+00 -2.061670178918e+00 5.457040329885e+00 7.872161935725e-18 9.614471208920e-01 1.533751025693e-19 1.005241631091e+00 4.330685639858e-01 4.330685639858e-01 3.585661570822e+00 8.661371279716e-01 8.309306637009e-20 7.483858825271e-19 7.505734434459e-19 6.290109543381e-18 1.498959325973e-18
-1.767145867644e+00 -1.963495408494e+00 6.369709966195e+00 -2.127215682860e-18 9.744168272550e-01 -2.849103796385e-20 9.967505054252e-01 5.164251566874e-01 5.164251566874e-01 4.340109147395e+00 1.032850313375e+00 -1.789287177633e-20 -1.862025162905e-19 -1.736026342058e-19 -1.749517660587e-18 -3.598051504963e-19
-1.767145867644e+00 -1.865320638069e+00 7.092490624657e+00 -8.353073036157e-18 9.826098046692e-01 -9.200504081409e-20 9.971748888770e-01 5.822064713770e-01 5.822064713770e-01 4.930902793026e+00 1.164412942754e+00 -6.874805624097e-20 -7.794911128283e-19 -7.845171937768e-19 -6.720316673310e-18 -1.564008306605e-18
-1.767145867644e+00 -1.767145867644e+00 5.867858802367e+00 -2.416059596677e-18 9.664253051256e-01 -4.011275473766e-20 9.851773991323e-01 4.770834929880e-01 4.770834929880e-01 3.928514417259e+00 9.541669859760e-01 -2.231549931127e-20 -2.367643703861e-19 -2.337607722932e-19 -1.923218954687e-18 -4.705251426793e-19
-1.767145867644e+00 -1.668971097220e+00 5.278831633164e+00 1.059427080959e-18 9.590574256448e-01 2.442931721046e-20 1.001048165083e+00 4.427285188954e-01 4.427285188954e-01 3.392326430291e+00 8.854570377909e-01 2.400599443583e-20 1.241565773636e-19 1.216643967631e-19 7.896001123968e-19 2.458209741267e-19
-1.767145867644e+00 -1.570796326795e+00 5.477395828763e+00 -1.089718625398e-18 9.659902039662e-01 -2.380636373664e-20 1.020684668734e+00 4.837674910690e-01 4.837674910690e-01 3.489176177891e+00 9.675349821381e-01 -2.935878699823e-20 -1.315878731512e-19 -1.217796300623e-19 -8.069923351867e-19 -2.533675032135e-19
-1.767145867644e+00 -1.472621556370e+00 5.841659472942e+00 1.135701880270e-18 9.735354699943e-01 1.482096436086e-20 1.028491332982e+00 5.315275796276e-01 5.315275796276e-01 3.750112980705e+00 1.063055159255e+00 -2.009508100253e-20 9.506758168273e-20 9.285563237455e-20 9.678737472151e-19 1.879232140573e-19
-1.767145867644e+00 -1.374446785946e+00 5.436532480951e+00 7.480361380076e-20 9.466055198512e-01 -1.001509355789e-21 9.057337358994e-01 3.792470698271e-01 3.792470698271e-01 3.772304605397e+00 7.584941396542e-01 -1.614109461909e-20 3.884887144095e-21 -8.678741987038e-22 8.792769547445e-20 3.017012945391e-21
-1.767145867644e+00 -1.276272015521e+00 5.309473508069e+00 1.977440267946e-18 9.342442994802e-01 4.219704006638e-20 8.545772574709e-01 3.145427944004e-01 3.145427944004e-01 3.825810661798e+00 6.290855888007e-01 3.843389566333e-20 1.651807015245e-19 1.642196667958e-19 1.609606003963e-18 3.294003683203e-19
-1.767145867644e+00 -1.178097245096e+00 5.316788311963e+00 1.326870403465e-18 9.260917614475e-01 3.107187868401e-20 8.211646558535e-01 2.612035914822e-01 2.612035914822e-01 3.973216473145e+00 5.224071829645e-01 3.858860123102e-20 1.069490901398e-19 1.200050274983e-19 1.061327684596e-18 2.269541176381e-19
-1.767145867644e+00 -1.079922474671e+00 5.115908608614e+00 4.433415585377e-18 9.156734506814e-01 8.021178183775e-20 7.825830757079e-01 2.361390657747e-01 2.361390657747e-01 3.861047401357e+00 4.722781315494e-01 -5.999593925527e-21 2.395778715296e-19 2.364266273197e-19 3.963410680453e-18 4.760044988493e-19
-1.767145867644e+00 -9.817477042468e-01 5.123770858734e+00 5.912741319947e-19 9.112008635502e-01 1.452660889103e-20 7.698188615350e-01 2.006486060932e-01 2.006486060932e-01 3.952654785012e+00 4.012972121865e-01 2.448935025547e-20 2.026951483268e-20 3.166927687989e-20 5.148459900267e-19 5.193879171257e-20
-1.767145867644e+00 -8.835729338221e-01 4.951687472726e+00 1.009050061385e-18 9.037913819800e-01 1.739154417158e-20 7.556276268761e-01 1.678290605029e-01 1.678290605029e-01 3.860401724844e+00 3.356581210058e-01 -8.050569187435e-21 3.357980852589e-20 3.548667449205e-20 9.480341475543e-19 6.906648301794e-20
-1.767145867644e+00 -7.853981633974e-01 4.844528127951e+00 1.241156553087e-18 8.959375031300e-01 2.750214593968e-20 7.262607974346e-01 1.538002116415e-01 1.538002116415e-01 3.810666907233e+00 3.076004232830e-01 9.851478558065e-21 6.838696120352e-20 6.172647437315e-20 1.101191638952e-18 1.301134355767e-19
-1.767145867644e+00 -6.872233929728e-01 4.698839529249e+00 1.641509876662e-18 8.922220547012e-01 3.561690944797e-20 7.350009660125e-01 1.202085382261e-01 1.202085382261e-01 3.723421486784e+00 2.404170764522e-01 -4.576339525656e-21 8.559039253024e-20 7.630657458092e-20 1.484189249076e-18 1.618969671112e-19
-1.767145867644e+00 -5.890486225481e-01 4.681077482747e+00 -1.019099653633e-18 8.876118534715e-01 -1.760273240906e-20 7.167716262787e-01 1.072572641831e-01 1.072572641831e-01 3.749791328102e+00 2.145145283661e-01 2.659457461254e-20 -4.867324937579e-20 -4.145886584990e-20 -9.555621130194e-19 -9.013211522569e-20
-1.767145867644e+00 -4.908738521234e-01 5.599035510239e+00 -2.288208073768e-18 8.939331708210e-01 -3.513795531354e-20 6.772490672353e-01 1.077686941988e-01 1.077686941988e-01 4.706249054606e+00 2.155373883976e-01 -6.402196975846e-21 -7.517927099441e-20 -7.362570012417e-20 -2.133000905674e-18 -1.488049711186e-19
-1.767145867644e+00 -3.926990816987e-01 5.283968382014e+00 -1.982755881192e-18 8.928583690067e-01 -3.266355825852e-20 6.982615121390e-01 9.490966712240e-02 9.490966712240e-02 4.395887535631e+00 1.898193342448e-01 6.170603655208e-21 -7.540290009575e-20 -7.114014800925e-20 -1.842383436742e-18 -1.465430481050e-19
-1.767145867644e+00 -2.945243112740e-01 4.141861138272e+00 -1.112161203975e-19 8.756906000004e-01 -7.559546794893e-21 7.355379503044e-01 6.313245112139e-02 6.313245112139e-02 3.280058285725e+00 1.262649022428e-01 -2.455278000905e-20 -1.143278566155e-20 -2.721955443434e-21 -7.250859928343e-20 -1.415474110499e-20
-1.767145867644e+00 -1.963495408494e-01 4.106313846698e+00 -4.692450574909e-19 8.672278198035e-01 -2.364886356746e-20 6.986408951790e-01 5.169982972170e-02 5.169982972170e-02 3.304273292076e+00 1.033996594434e-01 -5.637546566969e-20 -1.823355846963e-20 -2.060894413899e-20 -3.740270892126e-19 -3.884250260862e-20
-1.767145867644e+00 -9.817477042468e-02 5.369325636470e+00 5.881043803596e-19 8.913590807875e-01 8.285351561471e-21 6.939199476462e-01 7.152425750022e-02 7.152425750022e-02 4.532357173823e+00 1.430485150004e-01 -7.184842314493e-21 1.182156682050e-20 2.633702323822e-20 5.571306326153e-19 3.815859005873e-20
-1.767145867644e+00 0.000000000000e+00 3.983760452633e+00 -2.752679267970e-19 8.416376313823e-01 -1.296260662129e-20 6.306428314416e-01 -3.806229552465e-02 -3.806229552465e-02 3.429242212241e+00 -7.612459104930e-02 -1.926558396791e-20 -1.580196921355e-20 -1.357292536879e-20 -2.266274482468e-19 -2.937489458234e-20
-1.767145867644e+00 9.817477042468e-02 5.369325636470e+00 -2.039734545624e-19 8.913590807875e-01 -4.112096199900e-21 6.939199476462e-01 7.152425750022e-02 7.152425750022e-02 4.532357173823e+00 1.430485150004e-01 1.606153338838e-21 -2.602137345325e-20 -1.398270578805e-20 -1.655755286599e-19 -4.000407924130e-20
-1.767145867644e+00 1.963495408494e-01 4.106313846698e+00 3.798775862799e-19 8.672278198035e-01 7.974089237350e-21 6.986408951790e-01 5.169982972170e-02 5.169982972170e-02 3.304273292076e+00 1.033996594434e-01 -8.041174513215e-21 3.199792286125e-22 2.860773724776e-21 3.847380078397e-19 3.180752953389e-21
-1.767145867644e+00 2.945243112740e-01 4.141861138272e+00 -1.130832596625e-19 8.756906000004e-01 3.414589148793e-21 7.355379503044e-01 6.313245112139e-02 6.313245112139e-02 3.280058285725e+00 1.262649022428e-01 3.078645275753e-20 6.390834139072e-21 1.347290005879e-20 -1.637334466179e-19 1.986373419787e-20
-1.767145867644e+00 3.926990816987e-01 5.283968382015e+00 9.224213679641e-19 8.928583690067e-01 1.214740967679e-20 6.982615121390e-01 9.490966712240e-02 9.490966712240e-02 4.395887535631e+00 1.898193342448e-01 -8.741390633355e-21 5.143150341183e-21 1.439925445134e-20 9.116203538050e-19 1.954240479253e-20
-1.767145867644e+00 4.908738521234e-01 5.599035510239e+00 3.518974047915e-18 8.939331708210e-01 5.324756685150e-20 6.772490672353e-01 1.077686941988e-01 1.077686941988e-01 4.706249054606e+00 2.155373883976e-01 1.824333833936e-20 7.976589799534e-20 8.544571182269e-20 3.335519099758e-18 1.652116098180e-19
-1.767145867644e+00 5.890486225481e-01 4.681077482747e+00 4.360822520339e-19 8.876118534715e-01 1.049720460007e-20 7.167716262787e-01 1.072572641831e-01 1.072572641831e-01 3.749791328102e+00 2.145145283661e-01 1.199988617680e-21 1.913185867212e-20 3.633074193938e-20 3.794196628047e-19 5.546260061150e-20
-1.767145867644e+00 6.872233929728e-01 4.698839529249e+00 2.505151195851e-19 8.922220547012e-01 1.097778608514e-21 7.350009660125e-01 1.202085382261e-01 1.202085382261e-01 3.723421486784e+00 2.404170764522e-01 -1.031625011279e-20 -1.570745753044e-20 -2.498663488711e-20 3.015254621154e-19 -4.069409241755e-20
